										[ it-pron be-v	31217 ]										
										[ it-pron be-_ intend-ed	129 ]										
										[ it-pron happen-v	129 ]										
										[ it-pron use-ed	129 ]										
										[ perhaps-adv it-pron be-ed	129 ]										
										[ be-v sorry-adj	128 ]										
										[ here-adv be-ed	128 ]										
										[ news-n be-v	128 ]										
										[ say-v that-that it-pron be-v	128 ]										
										[ such-adj be-v	128 ]										
										[ be-v clearly-adv	127 ]										
										[ be-v crucial-adj	127 ]										
										[ be-v never-adv	127 ]										
										[ business-n be-v	127 ]										
										[ it-pron would-_ seem-v that-that	127 ]										
										[ man-n be-v	127 ]										
										[ put-v that-that	127 ]										
										[ argument-n be-v that-that	126 ]										
										[ be-v anxious-adj	126 ]										
										[ happy-adj that-that	126 ]										
										[ it-pron then-adv	126 ]										
										[ market-n be-v	126 ]										
										[ be-v in-in fact-n	125 ]										
										[ be-v merely-adv	125 ]										
										[ concede-v that-that	125 ]										
										[ however-adv ,-, be-ed	125 ]										
										[ it-pron '-v only-adv	125 ]										
										[ like-v to-to see-v	125 ]										
										[ announcement-n that-that	124 ]										
										[ fact-n that-that there-e be-v	124 ]										
										[ have-v time-n	124 ]										
										[ it-pron provide-v	124 ]										
										[ aim-n be-v	123 ]										
										[ be-v not-_ only-adv	123 ]										
										[ be-v small-adj	123 ]										
										[ it-pron back-adv	123 ]										
										[ say-v something-n	123 ]										
										[ tell-v that-that	123 ]										
										[ be-v close-adj	122 ]										
										[ britain-n be-v	122 ]										
										[ do-v you-pron know-v	122 ]										
										[ it-pron be-v generally-adv	122 ]										
										[ it-pron mean-ed that-that	122 ]										
										[ mean-v that-that there-e be-v	122 ]										
										[ much-adj that-that	122 ]										
										[ stand-v up-adv	122 ]										
										[ still-adv have-ed	122 ]										
										[ tell-v him-pron that-that	122 ]										
										[ believe-v that-that it-pron be-v	121 ]										
										[ it-pron happen-ed	121 ]										
										[ reminder-n that-that	121 ]										
										[ take-v care-n	121 ]										
										[ be-v anything-n	120 ]										
										[ be-v dependent-adj	120 ]										
										[ be-v related-adj	120 ]										
										[ father-n be-ed	120 ]										
										[ it-pron turn-v out-adv	120 ]										
										[ mother-n be-ed	120 ]										
										[ seem-v unlikely-adj	120 ]										
										[ agreement-n that-that	119 ]										
										[ also-adv mean-v that-that	119 ]										
										[ anxious-adj that-that	119 ]										
										[ court-n hear-ed	119 ]										
										[ idea-n be-ed	119 ]										
										[ observation-n that-that	119 ]										
										[ then-adv it-pron be-v	119 ]										
										[ area-n be-v	118 ]										
										[ be-v acceptable-adj	118 ]										
										[ be-v full-adj	118 ]										
										[ be-v not-adv possible-adj	118 ]										
										[ be-v sometimes-adv	118 ]										
										[ be-v time-n	118 ]										
										[ carry-v on-adv	118 ]										
										[ do-v you-pron think-v	118 ]										
										[ er-n that-that	118 ]										
										[ go-v along-adv	118 ]										
										[ go-v away-adv	118 ]										
										[ it-pron could-_ be-_ argue-ed that-that	118 ]										
										[ it-pron sound-v	118 ]										
										[ possibility-n be-v	118 ]										
										[ turn-v out-adv that-that	118 ]										
										[ insistence-n that-that	117 ]										
										[ it-pron be-ed important-adj	117 ]										
										[ it-pron be-ed true-adj	117 ]										
										[ life-n that-that	117 ]										
										[ strange-adj that-that	117 ]										
										[ way-n be-v	117 ]										
										[ worth-adj note-ing	117 ]										
										[ be-v successful-adj	116 ]										
										[ ironic-adj that-that	116 ]										
										[ it-pron be-_ go-ing	116 ]										
										[ realisation-n that-that	116 ]										
										[ result-n be-ed that-that	116 ]										
										[ also-adv show-v	115 ]										
										[ be-v evident-adj that-that	115 ]										
										[ be-v no-_ need-n	115 ]										
										[ expectation-n that-that	115 ]										
										[ house-n be-ed	115 ]										
										[ it-pron be-_ make-ed	115 ]										
										[ it-pron be-v here-adv	115 ]										
										[ one-n be-v	115 ]										
										[ society-n be-v	115 ]										
										[ also-adv suggest-v	114 ]										
										[ government-n that-that	114 ]										
										[ problem-n that-that	114 ]										
										[ process-n be-v	114 ]										
										[ requirement-n that-that	114 ]										
										[ be-v the-_ first-adj	113 ]										
										[ bring-v about-adv	113 ]										
										[ face-n be-ed	113 ]										
										[ give-v the-_ impression-n	113 ]										
										[ industry-n be-v	113 ]										
										[ research-n be-v	113 ]										
										[ set-v out-adv	113 ]										
										[ time-n to-to time-n	113 ]										
										[ able-adj to-to make-v	112 ]										
										[ be-v effective-adj	112 ]										
										[ be-v interesting-adj to-to note-v	112 ]										
										[ be-v n't-adv that-that	112 ]										
										[ child-n be-v	112 ]										
										[ confidence-n that-that	112 ]										
										[ difference-n be-v that-that	112 ]										
										[ have-v no-_ doubt-n that-that	112 ]										
										[ issue-n be-v	112 ]										
										[ keep-v up-adv	112 ]										
										[ surprise-n that-that	112 ]										
										[ true-adj to-to say-v	112 ]										
										[ assertion-n that-that	111 ]										
										[ be-v equal-adj	111 ]										
										[ be-v thus-adv	111 ]										
										[ have-v it-pron that-that	111 ]										
										[ important-adj to-to remember-v	111 ]										
										[ it-pron be-_ recommend-ed	111 ]										
										[ it-pron be-_ understand-ed that-that	111 ]										
										[ it-pron be-v interesting-adj to-to note-v	111 ]										
										[ it-pron be-v probably-adv	111 ]										
										[ it-pron certainly-adv	111 ]										
										[ it-pron off-adv	111 ]										
										[ like-v to-to think-v	111 ]										
										[ make-v clear-adj	111 ]										
										[ say-v that-that there-e be-v	111 ]										
										[ it-pron would-_ not-_ be-v	110 ]										
										[ also-adv have-ed	109 ]										
										[ be-v suitable-adj	109 ]										
										[ continue-v to-to be-v	109 ]										
										[ court-n hold-ed	109 ]										
										[ have-v nothing-n to-to do-v	109 ]										
										[ have-v to-to get-v	109 ]										
										[ house-n be-v	109 ]										
										[ important-adj be-v	109 ]										
										[ it-pron soon-adv	109 ]										
										[ mean-v that-that it-pron be-v	109 ]										
										[ method-n be-v	109 ]										
										[ seem-v to-to be-v that-that	109 ]										
										[ service-n be-v	109 ]										
										[ able-adj to-to see-v	108 ]										
										[ be-v out-adv	108 ]										
										[ be-v the-_ result-n	108 ]										
										[ ensure-v that-that there-e be-v	108 ]										
										[ hard-adj to-to believe-v	108 ]										
										[ it-pron can-_ be-_ argue-ed	108 ]										
										[ today-n be-v	108 ]										
										[ war-n be-ed	108 ]										
										[ be-v up-adv	107 ]										
										[ have-v to-to look-v	107 ]										
										[ it-pron be-_ claim-ed that-that	107 ]										
										[ it-pron hard-adj	107 ]										
										[ so-adv it-pron be-ed	107 ]										
										[ be-v exactly-adv	106 ]										
										[ country-n be-v	106 ]										
										[ find-v it-pron difficult-adj	106 ]										
										[ first-adj that-that	106 ]										
										[ it-pron have-_ be-_ argue-ed that-that	106 ]										
										[ only-adv to-to find-v	106 ]										
										[ please-n note-v	106 ]										
										[ problem-n be-ed that-that	106 ]										
										[ adamant-adj that-that	105 ]										
										[ concern-n be-v	105 ]										
										[ further-adv that-that	105 ]										
										[ it-pron be-_ reveal-ed	105 ]										
										[ it-pron be-_ well-_ know-ed	105 ]										
										[ it-pron be-ed impossible-adj	105 ]										
										[ it-pron be-v still-adv	105 ]										
										[ it-pron have-_ be-_ show-ed	105 ]										
										[ it-pron must-_ be-_ remember-ed	105 ]										
										[ it-pron would-_ take-v	105 ]										
										[ keep-v that-that	105 ]										
										[ know-v that-that there-e be-v	105 ]										
										[ never-adv have-ed	105 ]										
										[ now-adv know-v	105 ]										
										[ position-n that-that	105 ]										
										[ power-n be-v	105 ]										
										[ rate-n be-v	105 ]										
										[ report-n that-that	105 ]										
										[ sit-v down-adv	105 ]										
										[ it-pron be-v evident-adj that-that	104 ]										
										[ kind-n of-of thing-n	104 ]										
										[ rather-adv that-that	104 ]										
										[ small-adj that-that	104 ]										
										[ suggest-v that-that it-pron be-v	104 ]										
										[ unfortunate-adj that-that	104 ]										
										[ court-n hold-ed that-that	103 ]										
										[ fair-adj to-to say-v	103 ]										
										[ however-adv that-that	103 ]										
										[ important-adj to-to note-v	103 ]										
